spk_id,wav,labels,WavPath,label,fold
m3025,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3025_0_laughter.wav,/m/01j3sz,m3025_0_laughter.wav,Laughter,4
f1346,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1346_0_sniff.wav,/m/07ppn3j,f1346_0_sniff.wav,Sniff,5
f1778,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1778_0_throatclearing.wav,/m/0dl9sf8,f1778_0_throatclearing.wav,Throat clearing,4
m1135,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1135_0_cough.wav,/m/01b_21,m1135_0_cough.wav,Cough,2
f1801,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1801_0_sigh.wav,/m/07plz5l,f1801_0_sigh.wav,Sigh,2
m2223,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2223_0_throatclearing.wav,/m/0dl9sf8,m2223_0_throatclearing.wav,Throat clearing,4
m0283,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0283_0_sigh.wav,/m/07plz5l,m0283_0_sigh.wav,Sigh,2
f2852,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2852_0_laughter.wav,/m/01j3sz,f2852_0_laughter.wav,Laughter,5
m1034,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1034_0_sniff.wav,/m/07ppn3j,m1034_0_sniff.wav,Sniff,4
m2768,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2768_1_laughter.wav,/m/01j3sz,m2768_1_laughter.wav,Laughter,4
f0740,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0740_0_sigh.wav,/m/07plz5l,f0740_0_sigh.wav,Sigh,1
m3325,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3325_0_sniff.wav,/m/07ppn3j,m3325_0_sniff.wav,Sniff,2
f0692,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0692_0_laughter.wav,/m/01j3sz,f0692_0_laughter.wav,Laughter,3
m1597,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1597_0_laughter.wav,/m/01j3sz,m1597_0_laughter.wav,Laughter,1
m0557,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0557_0_cough.wav,/m/01b_21,m0557_0_cough.wav,Cough,5
f1349,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1349_0_sniff.wav,/m/07ppn3j,f1349_0_sniff.wav,Sniff,1
f3053,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3053_0_laughter.wav,/m/01j3sz,f3053_0_laughter.wav,Laughter,1
m0202,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0202_0_throatclearing.wav,/m/0dl9sf8,m0202_0_throatclearing.wav,Throat clearing,4
f2739,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2739_0_sneeze.wav,/m/01hsr_,f2739_0_sneeze.wav,Sneeze,4
m2432,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2432_0_cough.wav,/m/01b_21,m2432_0_cough.wav,Cough,4
f1349,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1349_0_laughter.wav,/m/01j3sz,f1349_0_laughter.wav,Laughter,3
m3025,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3025_0_sneeze.wav,/m/01hsr_,m3025_0_sneeze.wav,Sneeze,4
m0874,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0874_0_laughter.wav,/m/01j3sz,m0874_0_laughter.wav,Laughter,5
m2767,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2767_0_sigh.wav,/m/07plz5l,m2767_0_sigh.wav,Sigh,4
f1248,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1248_0_cough.wav,/m/01b_21,f1248_0_cough.wav,Cough,5
m0538,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0538_0_sniff.wav,/m/07ppn3j,m0538_0_sniff.wav,Sniff,1
f1244,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1244_0_sneeze.wav,/m/01hsr_,f1244_0_sneeze.wav,Sneeze,1
m2196,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2196_0_sneeze.wav,/m/01hsr_,m2196_0_sneeze.wav,Sneeze,3
f0101,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0101_0_sniff.wav,/m/07ppn3j,f0101_0_sniff.wav,Sniff,4
m2702,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2702_0_sigh.wav,/m/07plz5l,m2702_0_sigh.wav,Sigh,4
m3292,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3292_0_cough.wav,/m/01b_21,m3292_0_cough.wav,Cough,2
m1533,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1533_0_laughter.wav,/m/01j3sz,m1533_0_laughter.wav,Laughter,3
f0933,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0933_0_sneeze.wav,/m/01hsr_,f0933_0_sneeze.wav,Sneeze,4
f0756,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0756_0_sigh.wav,/m/07plz5l,f0756_0_sigh.wav,Sigh,3
m0640,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0640_0_laughter.wav,/m/01j3sz,m0640_0_laughter.wav,Laughter,1
o1900,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/o1900_0_sneeze.wav,/m/01hsr_,o1900_0_sneeze.wav,Sneeze,2
m0169,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0169_0_sniff.wav,/m/07ppn3j,m0169_0_sniff.wav,Sniff,4
f0274,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0274_0_cough.wav,/m/01b_21,f0274_0_cough.wav,Cough,1
f2023,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2023_0_throatclearing.wav,/m/0dl9sf8,f2023_0_throatclearing.wav,Throat clearing,5
m1770,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1770_0_sniff.wav,/m/07ppn3j,m1770_0_sniff.wav,Sniff,3
f0274,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0274_0_throatclearing.wav,/m/0dl9sf8,f0274_0_throatclearing.wav,Throat clearing,5
f2855,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2855_0_sneeze.wav,/m/01hsr_,f2855_0_sneeze.wav,Sneeze,4
f2799,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2799_0_sniff.wav,/m/07ppn3j,f2799_0_sniff.wav,Sniff,4
m0498,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0498_0_throatclearing.wav,/m/0dl9sf8,m0498_0_throatclearing.wav,Throat clearing,4
m1564,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1564_0_cough.wav,/m/01b_21,m1564_0_cough.wav,Cough,3
f0974,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0974_0_throatclearing.wav,/m/0dl9sf8,f0974_0_throatclearing.wav,Throat clearing,5
m0886,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0886_0_throatclearing.wav,/m/0dl9sf8,m0886_0_throatclearing.wav,Throat clearing,5
f0977,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0977_0_sniff.wav,/m/07ppn3j,f0977_0_sniff.wav,Sniff,1
f1778,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1778_0_cough.wav,/m/01b_21,f1778_0_cough.wav,Cough,2
f2592,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2592_0_sneeze.wav,/m/01hsr_,f2592_0_sneeze.wav,Sneeze,3
m1029,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1029_0_sneeze.wav,/m/01hsr_,m1029_0_sneeze.wav,Sneeze,4
f2666,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2666_0_laughter.wav,/m/01j3sz,f2666_0_laughter.wav,Laughter,1
f1390,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1390_0_cough.wav,/m/01b_21,f1390_0_cough.wav,Cough,4
o1661,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/o1661_0_sigh.wav,/m/07plz5l,o1661_0_sigh.wav,Sigh,4
m1732,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1732_0_sniff.wav,/m/07ppn3j,m1732_0_sniff.wav,Sniff,1
f1252,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1252_0_throatclearing.wav,/m/0dl9sf8,f1252_0_throatclearing.wav,Throat clearing,2
f2436,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2436_0_sigh.wav,/m/07plz5l,f2436_0_sigh.wav,Sigh,3
f0509,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0509_0_sigh.wav,/m/07plz5l,f0509_0_sigh.wav,Sigh,3
m1426,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1426_0_throatclearing.wav,/m/0dl9sf8,m1426_0_throatclearing.wav,Throat clearing,1
m2261,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2261_0_throatclearing.wav,/m/0dl9sf8,m2261_0_throatclearing.wav,Throat clearing,2
f1741,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1741_0_sigh.wav,/m/07plz5l,f1741_0_sigh.wav,Sigh,2
f2252,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2252_0_sniff.wav,/m/07ppn3j,f2252_0_sniff.wav,Sniff,1
m1393,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1393_0_sneeze.wav,/m/01hsr_,m1393_0_sneeze.wav,Sneeze,3
m3253,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3253_0_laughter.wav,/m/01j3sz,m3253_0_laughter.wav,Laughter,1
m1203,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1203_0_laughter.wav,/m/01j3sz,m1203_0_laughter.wav,Laughter,2
f1515,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1515_0_sigh.wav,/m/07plz5l,f1515_0_sigh.wav,Sigh,1
f2643,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2643_0_laughter.wav,/m/01j3sz,f2643_0_laughter.wav,Laughter,3
m0429,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0429_0_throatclearing.wav,/m/0dl9sf8,m0429_0_throatclearing.wav,Throat clearing,2
f2012,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2012_0_sneeze.wav,/m/01hsr_,f2012_0_sneeze.wav,Sneeze,2
m2041,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2041_0_sniff.wav,/m/07ppn3j,m2041_0_sniff.wav,Sniff,2
f2092,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2092_0_throatclearing.wav,/m/0dl9sf8,f2092_0_throatclearing.wav,Throat clearing,3
m0932,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0932_0_cough.wav,/m/01b_21,m0932_0_cough.wav,Cough,2
f1654,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1654_0_cough.wav,/m/01b_21,f1654_0_cough.wav,Cough,5
m1988,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1988_0_sneeze.wav,/m/01hsr_,m1988_0_sneeze.wav,Sneeze,2
m2939,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2939_0_cough.wav,/m/01b_21,m2939_0_cough.wav,Cough,4
m2160,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2160_0_throatclearing.wav,/m/0dl9sf8,m2160_0_throatclearing.wav,Throat clearing,2
f1957,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1957_1_throatclearing.wav,/m/0dl9sf8,f1957_1_throatclearing.wav,Throat clearing,2
f0450,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0450_0_sneeze.wav,/m/01hsr_,f0450_0_sneeze.wav,Sneeze,1
m1642,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1642_0_laughter.wav,/m/01j3sz,m1642_0_laughter.wav,Laughter,4
m0025,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0025_0_cough.wav,/m/01b_21,m0025_0_cough.wav,Cough,3
m1448,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1448_0_cough.wav,/m/01b_21,m1448_0_cough.wav,Cough,4
m2140,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2140_0_cough.wav,/m/01b_21,m2140_0_cough.wav,Cough,1
m2788,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2788_0_laughter.wav,/m/01j3sz,m2788_0_laughter.wav,Laughter,2
f1153,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1153_0_throatclearing.wav,/m/0dl9sf8,f1153_0_throatclearing.wav,Throat clearing,1
m2196,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2196_0_sniff.wav,/m/07ppn3j,m2196_0_sniff.wav,Sniff,5
m3209,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3209_0_sniff.wav,/m/07ppn3j,m3209_0_sniff.wav,Sniff,4
m0595,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0595_0_laughter.wav,/m/01j3sz,m0595_0_laughter.wav,Laughter,3
f1751,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1751_0_throatclearing.wav,/m/0dl9sf8,f1751_0_throatclearing.wav,Throat clearing,3
f1205,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1205_0_cough.wav,/m/01b_21,f1205_0_cough.wav,Cough,5
f0706,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0706_0_cough.wav,/m/01b_21,f0706_0_cough.wav,Cough,5
f1909,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1909_0_sniff.wav,/m/07ppn3j,f1909_0_sniff.wav,Sniff,5
m2881,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2881_0_sniff.wav,/m/07ppn3j,m2881_0_sniff.wav,Sniff,2
m2992,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2992_0_throatclearing.wav,/m/0dl9sf8,m2992_0_throatclearing.wav,Throat clearing,2
f0607,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0607_0_sniff.wav,/m/07ppn3j,f0607_0_sniff.wav,Sniff,1
f0624,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0624_0_sneeze.wav,/m/01hsr_,f0624_0_sneeze.wav,Sneeze,5
f2090,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2090_0_sniff.wav,/m/07ppn3j,f2090_0_sniff.wav,Sniff,2
m2160,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2160_0_sigh.wav,/m/07plz5l,m2160_0_sigh.wav,Sigh,2
f2305,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2305_0_laughter.wav,/m/01j3sz,f2305_0_laughter.wav,Laughter,3
f1467,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1467_0_laughter.wav,/m/01j3sz,f1467_0_laughter.wav,Laughter,5
m0660,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0660_0_sniff.wav,/m/07ppn3j,m0660_0_sniff.wav,Sniff,5
m1498,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1498_0_sigh.wav,/m/07plz5l,m1498_0_sigh.wav,Sigh,2
m2283,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2283_0_sniff.wav,/m/07ppn3j,m2283_0_sniff.wav,Sniff,1
f2684,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2684_0_sigh.wav,/m/07plz5l,f2684_0_sigh.wav,Sigh,4
f2608,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2608_0_throatclearing.wav,/m/0dl9sf8,f2608_0_throatclearing.wav,Throat clearing,5
m2831,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2831_0_sigh.wav,/m/07plz5l,m2831_0_sigh.wav,Sigh,3
f1724,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1724_0_sigh.wav,/m/07plz5l,f1724_0_sigh.wav,Sigh,4
f3174,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3174_0_sniff.wav,/m/07ppn3j,f3174_0_sniff.wav,Sniff,1
m2604,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2604_0_cough.wav,/m/01b_21,m2604_0_cough.wav,Cough,1
f0822,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0822_0_sneeze.wav,/m/01hsr_,f0822_0_sneeze.wav,Sneeze,1
f2385,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2385_0_sniff.wav,/m/07ppn3j,f2385_0_sniff.wav,Sniff,4
m0389,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0389_0_cough.wav,/m/01b_21,m0389_0_cough.wav,Cough,2
f0147,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0147_0_sigh.wav,/m/07plz5l,f0147_0_sigh.wav,Sigh,5
m2297,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2297_1_throatclearing.wav,/m/0dl9sf8,m2297_1_throatclearing.wav,Throat clearing,5
f1346,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1346_0_sigh.wav,/m/07plz5l,f1346_0_sigh.wav,Sigh,3
m2339,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2339_0_sniff.wav,/m/07ppn3j,m2339_0_sniff.wav,Sniff,1
m3074,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3074_0_sneeze.wav,/m/01hsr_,m3074_0_sneeze.wav,Sneeze,5
f2293,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2293_0_sneeze.wav,/m/01hsr_,f2293_0_sneeze.wav,Sneeze,2
m2238,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2238_0_cough.wav,/m/01b_21,m2238_0_cough.wav,Cough,5
m3192,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3192_0_sneeze.wav,/m/01hsr_,m3192_0_sneeze.wav,Sneeze,2
m1436,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1436_0_sneeze.wav,/m/01hsr_,m1436_0_sneeze.wav,Sneeze,4
m2648,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2648_0_sneeze.wav,/m/01hsr_,m2648_0_sneeze.wav,Sneeze,3
f0737,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0737_0_sneeze.wav,/m/01hsr_,f0737_0_sneeze.wav,Sneeze,1
m1112,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1112_0_sneeze.wav,/m/01hsr_,m1112_0_sneeze.wav,Sneeze,4
f1480,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1480_0_laughter.wav,/m/01j3sz,f1480_0_laughter.wav,Laughter,4
m2596,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2596_0_throatclearing.wav,/m/0dl9sf8,m2596_0_throatclearing.wav,Throat clearing,4
f0556,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0556_0_sigh.wav,/m/07plz5l,f0556_0_sigh.wav,Sigh,3
m3253,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3253_0_sneeze.wav,/m/01hsr_,m3253_0_sneeze.wav,Sneeze,5
m1114,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1114_0_laughter.wav,/m/01j3sz,m1114_0_laughter.wav,Laughter,5
m0095,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0095_0_sigh.wav,/m/07plz5l,m0095_0_sigh.wav,Sigh,2
m2258,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2258_0_sniff.wav,/m/07ppn3j,m2258_0_sniff.wav,Sniff,5
m2142,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2142_0_sniff.wav,/m/07ppn3j,m2142_0_sniff.wav,Sniff,1
m2072,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2072_0_sneeze.wav,/m/01hsr_,m2072_0_sneeze.wav,Sneeze,3
f2890,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2890_0_laughter.wav,/m/01j3sz,f2890_0_laughter.wav,Laughter,2
f0510,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0510_0_sneeze.wav,/m/01hsr_,f0510_0_sneeze.wav,Sneeze,2
f2852,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2852_0_cough.wav,/m/01b_21,f2852_0_cough.wav,Cough,1
m0430,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0430_0_sneeze.wav,/m/01hsr_,m0430_0_sneeze.wav,Sneeze,1
f0781,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0781_0_sigh.wav,/m/07plz5l,f0781_0_sigh.wav,Sigh,3
m2733,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2733_0_sigh.wav,/m/07plz5l,m2733_0_sigh.wav,Sigh,1
f2092,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2092_0_cough.wav,/m/01b_21,f2092_0_cough.wav,Cough,1
f0471,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0471_0_cough.wav,/m/01b_21,f0471_0_cough.wav,Cough,5
f2388,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2388_0_cough.wav,/m/01b_21,f2388_0_cough.wav,Cough,3
f1964,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1964_0_sniff.wav,/m/07ppn3j,f1964_0_sniff.wav,Sniff,4
m2767,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2767_0_sniff.wav,/m/07ppn3j,m2767_0_sniff.wav,Sniff,1
m1583,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1583_0_sneeze.wav,/m/01hsr_,m1583_0_sneeze.wav,Sneeze,1
f2497,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2497_0_throatclearing.wav,/m/0dl9sf8,f2497_0_throatclearing.wav,Throat clearing,2
f1964,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1964_0_sneeze.wav,/m/01hsr_,f1964_0_sneeze.wav,Sneeze,5
f0757,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0757_0_laughter.wav,/m/01j3sz,f0757_0_laughter.wav,Laughter,1
f3116,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3116_0_sniff.wav,/m/07ppn3j,f3116_0_sniff.wav,Sniff,2
f0181,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0181_0_sneeze.wav,/m/01hsr_,f0181_0_sneeze.wav,Sneeze,1
m1444,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1444_0_sigh.wav,/m/07plz5l,m1444_0_sigh.wav,Sigh,5
m1347,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1347_0_laughter.wav,/m/01j3sz,m1347_0_laughter.wav,Laughter,5
m2894,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2894_0_throatclearing.wav,/m/0dl9sf8,m2894_0_throatclearing.wav,Throat clearing,3
m2472,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2472_0_sniff.wav,/m/07ppn3j,m2472_0_sniff.wav,Sniff,4
m2768,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2768_0_sniff.wav,/m/07ppn3j,m2768_0_sniff.wav,Sniff,3
f0510,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0510_0_cough.wav,/m/01b_21,f0510_0_cough.wav,Cough,3
f2966,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2966_0_throatclearing.wav,/m/0dl9sf8,f2966_0_throatclearing.wav,Throat clearing,5
f2012,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2012_0_laughter.wav,/m/01j3sz,f2012_0_laughter.wav,Laughter,5
f1309,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1309_0_cough.wav,/m/01b_21,f1309_0_cough.wav,Cough,1
f1299,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1299_0_sneeze.wav,/m/01hsr_,f1299_0_sneeze.wav,Sneeze,2
m2722,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2722_0_sneeze.wav,/m/01hsr_,m2722_0_sneeze.wav,Sneeze,3
m1988,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1988_0_laughter.wav,/m/01j3sz,m1988_0_laughter.wav,Laughter,1
m0578,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0578_0_cough.wav,/m/01b_21,m0578_0_cough.wav,Cough,5
m1835,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1835_0_laughter.wav,/m/01j3sz,m1835_0_laughter.wav,Laughter,2
m0895,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0895_1_sniff.wav,/m/07ppn3j,m0895_1_sniff.wav,Sniff,2
m2281,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2281_0_cough.wav,/m/01b_21,m2281_0_cough.wav,Cough,5
f1177,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1177_0_sigh.wav,/m/07plz5l,f1177_0_sigh.wav,Sigh,2
m0198,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0198_0_sneeze.wav,/m/01hsr_,m0198_0_sneeze.wav,Sneeze,1
m1955,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1955_0_throatclearing.wav,/m/0dl9sf8,m1955_0_throatclearing.wav,Throat clearing,1
f1248,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1248_0_throatclearing.wav,/m/0dl9sf8,f1248_0_throatclearing.wav,Throat clearing,1
